Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/ZynqBF_2t_ip_0/inst/u_ZynqBF_2t_ip_dut_inst/u_ZynqBF_2t_ip_src_ZynqBF_2tx_fpga/u_channel_estimator/u_correlators/ch1_corr_probe[31:0],i_system_wrapper/system_i/ZynqBF_2t_ip_0/inst/u_ZynqBF_2t_ip_dut_inst/u_ZynqBF_2t_ip_src_ZynqBF_2tx_fpga/u_channel_estimator/u_correlators/ch2_corr_probe[31:0],i_system_wrapper/system_i/ZynqBF_2t_ip_0/inst/u_ZynqBF_2t_ip_dut_inst/u_ZynqBF_2t_ip_src_ZynqBF_2tx_fpga/u_channel_estimator/u_correlators/ch3_corr_probe[31:0],i_system_wrapper/system_i/ZynqBF_2t_ip_0/inst/u_ZynqBF_2t_ip_dut_inst/u_ZynqBF_2t_ip_src_ZynqBF_2tx_fpga/u_channel_estimator/u_correlators/ch5_corr_probe[31:0],i_system_wrapper/system_i/ZynqBF_2t_ip_0/inst/u_ZynqBF_2t_ip_dut_inst/u_ZynqBF_2t_ip_src_ZynqBF_2tx_fpga/u_channel_estimator/u_correlators/ch4_corr_probe[31:0]
18677,18677,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18678,18678,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18679,18679,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18680,18680,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18681,18681,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18682,18682,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18683,18683,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18684,18684,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18685,18685,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18686,18686,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18687,18687,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18688,18688,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18689,18689,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18690,18690,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18691,18691,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18692,18692,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18693,18693,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18694,18694,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18695,18695,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18696,18696,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18697,18697,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18698,18698,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18699,18699,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18700,18700,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18701,18701,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18702,18702,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18703,18703,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18704,18704,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18705,18705,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18706,18706,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18707,18707,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18708,18708,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18709,18709,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18710,18710,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18711,18711,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18712,18712,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18713,18713,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18714,18714,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18715,18715,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18716,18716,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18717,18717,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18718,18718,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18719,18719,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18720,18720,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18721,18721,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18722,18722,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18723,18723,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18724,18724,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18725,18725,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18726,18726,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18727,18727,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18728,18728,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18729,18729,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18730,18730,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18731,18731,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18732,18732,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18733,18733,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18734,18734,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18735,18735,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18736,18736,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18737,18737,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18738,18738,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18739,18739,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18740,18740,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18741,18741,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18742,18742,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18743,18743,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18744,18744,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18745,18745,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18746,18746,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18747,18747,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18748,18748,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18749,18749,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18750,18750,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18751,18751,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18752,18752,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18753,18753,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18754,18754,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18755,18755,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18756,18756,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18757,18757,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18758,18758,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18759,18759,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18760,18760,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18761,18761,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18762,18762,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18763,18763,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18764,18764,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18765,18765,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18766,18766,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18767,18767,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18768,18768,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18769,18769,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18770,18770,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18771,18771,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18772,18772,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18773,18773,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18774,18774,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18775,18775,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18776,18776,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18777,18777,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18778,18778,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18779,18779,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18780,18780,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18781,18781,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18782,18782,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18783,18783,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18784,18784,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18785,18785,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18786,18786,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18787,18787,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18788,18788,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18789,18789,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18790,18790,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18791,18791,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18792,18792,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18793,18793,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18794,18794,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18795,18795,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18796,18796,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18797,18797,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18798,18798,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18799,18799,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18800,18800,0,000b8496,00031af4,000985d2,0001a2dc,0004d1bc
18801,18801,0,0008bb3e,00032300,00084382,000164dc,000515ee
18802,18802,0,0008bb3e,00032300,00084382,000164dc,000515ee
18803,18803,0,0008bb3e,00032300,00084382,000164dc,000515ee
18804,18804,0,0008bb3e,00032300,00084382,000164dc,000515ee
18805,18805,0,0008bb3e,00032300,00084382,000164dc,000515ee
18806,18806,0,0008bb3e,00032300,00084382,000164dc,000515ee
18807,18807,0,0008bb3e,00032300,00084382,000164dc,000515ee
18808,18808,0,0008bb3e,00032300,00084382,000164dc,000515ee
18809,18809,0,0008bb3e,00032300,00084382,000164dc,000515ee
18810,18810,0,0008bb3e,00032300,00084382,000164dc,000515ee
18811,18811,0,0008bb3e,00032300,00084382,000164dc,000515ee
18812,18812,0,0008bb3e,00032300,00084382,000164dc,000515ee
18813,18813,0,0008bb3e,00032300,00084382,000164dc,000515ee
18814,18814,0,0008bb3e,00032300,00084382,000164dc,000515ee
18815,18815,0,0008bb3e,00032300,00084382,000164dc,000515ee
18816,18816,0,0008bb3e,00032300,00084382,000164dc,000515ee
18817,18817,0,0008bb3e,00032300,00084382,000164dc,000515ee
18818,18818,0,0008bb3e,00032300,00084382,000164dc,000515ee
18819,18819,0,0008bb3e,00032300,00084382,000164dc,000515ee
18820,18820,0,0008bb3e,00032300,00084382,000164dc,000515ee
18821,18821,0,0008bb3e,00032300,00084382,000164dc,000515ee
18822,18822,0,0008bb3e,00032300,00084382,000164dc,000515ee
18823,18823,0,0008bb3e,00032300,00084382,000164dc,000515ee
18824,18824,0,0008bb3e,00032300,00084382,000164dc,000515ee
18825,18825,0,0008bb3e,00032300,00084382,000164dc,000515ee
18826,18826,0,0008bb3e,00032300,00084382,000164dc,000515ee
18827,18827,0,0008bb3e,00032300,00084382,000164dc,000515ee
18828,18828,0,0008bb3e,00032300,00084382,000164dc,000515ee
18829,18829,0,0008bb3e,00032300,00084382,000164dc,000515ee
18830,18830,0,0008bb3e,00032300,00084382,000164dc,000515ee
18831,18831,0,0008bb3e,00032300,00084382,000164dc,000515ee
18832,18832,0,0008bb3e,00032300,00084382,000164dc,000515ee
18833,18833,0,0008bb3e,00032300,00084382,000164dc,000515ee
18834,18834,0,0008bb3e,00032300,00084382,000164dc,000515ee
18835,18835,0,0008bb3e,00032300,00084382,000164dc,000515ee
18836,18836,0,0008bb3e,00032300,00084382,000164dc,000515ee
18837,18837,0,0008bb3e,00032300,00084382,000164dc,000515ee
18838,18838,0,0008bb3e,00032300,00084382,000164dc,000515ee
18839,18839,0,0008bb3e,00032300,00084382,000164dc,000515ee
18840,18840,0,0008bb3e,00032300,00084382,000164dc,000515ee
18841,18841,0,0008bb3e,00032300,00084382,000164dc,000515ee
18842,18842,0,0008bb3e,00032300,00084382,000164dc,000515ee
18843,18843,0,0008bb3e,00032300,00084382,000164dc,000515ee
18844,18844,0,0008bb3e,00032300,00084382,000164dc,000515ee
18845,18845,0,0008bb3e,00032300,00084382,000164dc,000515ee
18846,18846,0,0008bb3e,00032300,00084382,000164dc,000515ee
18847,18847,0,0008bb3e,00032300,00084382,000164dc,000515ee
18848,18848,0,0008bb3e,00032300,00084382,000164dc,000515ee
18849,18849,0,0008bb3e,00032300,00084382,000164dc,000515ee
18850,18850,0,0008bb3e,00032300,00084382,000164dc,000515ee
18851,18851,0,0008bb3e,00032300,00084382,000164dc,000515ee
18852,18852,0,0008bb3e,00032300,00084382,000164dc,000515ee
18853,18853,0,0008bb3e,00032300,00084382,000164dc,000515ee
18854,18854,0,0008bb3e,00032300,00084382,000164dc,000515ee
18855,18855,0,0008bb3e,00032300,00084382,000164dc,000515ee
18856,18856,0,0008bb3e,00032300,00084382,000164dc,000515ee
18857,18857,0,0008bb3e,00032300,00084382,000164dc,000515ee
18858,18858,0,0008bb3e,00032300,00084382,000164dc,000515ee
18859,18859,0,0008bb3e,00032300,00084382,000164dc,000515ee
18860,18860,0,0008bb3e,00032300,00084382,000164dc,000515ee
18861,18861,0,0008bb3e,00032300,00084382,000164dc,000515ee
18862,18862,0,0008bb3e,00032300,00084382,000164dc,000515ee
18863,18863,0,0008bb3e,00032300,00084382,000164dc,000515ee
18864,18864,0,0008bb3e,00032300,00084382,000164dc,000515ee
18865,18865,0,0008bb3e,00032300,00084382,000164dc,000515ee
18866,18866,0,0008bb3e,00032300,00084382,000164dc,000515ee
18867,18867,0,0008bb3e,00032300,00084382,000164dc,000515ee
18868,18868,0,0008bb3e,00032300,00084382,000164dc,000515ee
18869,18869,0,0008bb3e,00032300,00084382,000164dc,000515ee
18870,18870,0,0008bb3e,00032300,00084382,000164dc,000515ee
18871,18871,0,0008bb3e,00032300,00084382,000164dc,000515ee
18872,18872,0,0008bb3e,00032300,00084382,000164dc,000515ee
18873,18873,0,0008bb3e,00032300,00084382,000164dc,000515ee
18874,18874,0,0008bb3e,00032300,00084382,000164dc,000515ee
18875,18875,0,0008bb3e,00032300,00084382,000164dc,000515ee
18876,18876,0,0008bb3e,00032300,00084382,000164dc,000515ee
18877,18877,0,0008bb3e,00032300,00084382,000164dc,000515ee
18878,18878,0,0008bb3e,00032300,00084382,000164dc,000515ee
18879,18879,0,0008bb3e,00032300,00084382,000164dc,000515ee
18880,18880,0,0008bb3e,00032300,00084382,000164dc,000515ee
18881,18881,0,0008bb3e,00032300,00084382,000164dc,000515ee
18882,18882,0,0008bb3e,00032300,00084382,000164dc,000515ee
18883,18883,0,0008bb3e,00032300,00084382,000164dc,000515ee
18884,18884,0,0008bb3e,00032300,00084382,000164dc,000515ee
18885,18885,0,0008bb3e,00032300,00084382,000164dc,000515ee
18886,18886,0,0008bb3e,00032300,00084382,000164dc,000515ee
18887,18887,0,0008bb3e,00032300,00084382,000164dc,000515ee
18888,18888,0,0008bb3e,00032300,00084382,000164dc,000515ee
18889,18889,0,0008bb3e,00032300,00084382,000164dc,000515ee
18890,18890,0,0008bb3e,00032300,00084382,000164dc,000515ee
18891,18891,0,0008bb3e,00032300,00084382,000164dc,000515ee
18892,18892,0,0008bb3e,00032300,00084382,000164dc,000515ee
18893,18893,0,0008bb3e,00032300,00084382,000164dc,000515ee
18894,18894,0,0008bb3e,00032300,00084382,000164dc,000515ee
18895,18895,0,0008bb3e,00032300,00084382,000164dc,000515ee
18896,18896,0,0008bb3e,00032300,00084382,000164dc,000515ee
18897,18897,0,0008bb3e,00032300,00084382,000164dc,000515ee
18898,18898,0,0008bb3e,00032300,00084382,000164dc,000515ee
18899,18899,0,0008bb3e,00032300,00084382,000164dc,000515ee
18900,18900,0,0008bb3e,00032300,00084382,000164dc,000515ee
18901,18901,0,0008bb3e,00032300,00084382,000164dc,000515ee
18902,18902,0,0008bb3e,00032300,00084382,000164dc,000515ee
18903,18903,0,0008bb3e,00032300,00084382,000164dc,000515ee
18904,18904,0,0008bb3e,00032300,00084382,000164dc,000515ee
18905,18905,0,0008bb3e,00032300,00084382,000164dc,000515ee
18906,18906,0,0008bb3e,00032300,00084382,000164dc,000515ee
18907,18907,0,0008bb3e,00032300,00084382,000164dc,000515ee
18908,18908,0,0008bb3e,00032300,00084382,000164dc,000515ee
18909,18909,0,0008bb3e,00032300,00084382,000164dc,000515ee
18910,18910,0,0008bb3e,00032300,00084382,000164dc,000515ee
18911,18911,0,0008bb3e,00032300,00084382,000164dc,000515ee
18912,18912,0,0008bb3e,00032300,00084382,000164dc,000515ee
18913,18913,0,0008bb3e,00032300,00084382,000164dc,000515ee
18914,18914,0,0008bb3e,00032300,00084382,000164dc,000515ee
18915,18915,0,0008bb3e,00032300,00084382,000164dc,000515ee
18916,18916,0,0008bb3e,00032300,00084382,000164dc,000515ee
18917,18917,0,0008bb3e,00032300,00084382,000164dc,000515ee
18918,18918,0,0008bb3e,00032300,00084382,000164dc,000515ee
18919,18919,0,0008bb3e,00032300,00084382,000164dc,000515ee
18920,18920,0,0008bb3e,00032300,00084382,000164dc,000515ee
18921,18921,0,0008bb3e,00032300,00084382,000164dc,000515ee
18922,18922,0,0008bb3e,00032300,00084382,000164dc,000515ee
18923,18923,0,0008bb3e,00032300,00084382,000164dc,000515ee
18924,18924,0,0008bb3e,00032300,00084382,000164dc,000515ee
18925,18925,0,0008bb3e,00032300,00084382,000164dc,000515ee
18926,18926,0,0008bb3e,00032300,00084382,000164dc,000515ee
18927,18927,0,0008bb3e,00032300,00084382,000164dc,000515ee
18928,18928,0,0008bb3e,00032300,00084382,000164dc,000515ee
18929,18929,0,0008bb3e,00032300,00084382,000164dc,000515ee
18930,18930,0,0008bb3e,00032300,00084382,000164dc,000515ee
18931,18931,0,0008bb3e,00032300,00084382,000164dc,000515ee
18932,18932,0,0008bb3e,00032300,00084382,000164dc,000515ee
18933,18933,0,0008bb3e,00032300,00084382,000164dc,000515ee
18934,18934,0,0008bb3e,00032300,00084382,000164dc,000515ee
18935,18935,0,0008bb3e,00032300,00084382,000164dc,000515ee
18936,18936,0,0008bb3e,00032300,00084382,000164dc,000515ee
18937,18937,0,0008bb3e,00032300,00084382,000164dc,000515ee
18938,18938,0,0008bb3e,00032300,00084382,000164dc,000515ee
18939,18939,0,0008bb3e,00032300,00084382,000164dc,000515ee
18940,18940,0,0008bb3e,00032300,00084382,000164dc,000515ee
18941,18941,0,0008bb3e,00032300,00084382,000164dc,000515ee
18942,18942,0,0008bb3e,00032300,00084382,000164dc,000515ee
18943,18943,0,0008bb3e,00032300,00084382,000164dc,000515ee
18944,18944,0,0008bb3e,00032300,00084382,000164dc,000515ee
18945,18945,0,0008bb3e,00032300,00084382,000164dc,000515ee
18946,18946,0,0008bb3e,00032300,00084382,000164dc,000515ee
18947,18947,0,0008bb3e,00032300,00084382,000164dc,000515ee
18948,18948,0,0008bb3e,00032300,00084382,000164dc,000515ee
18949,18949,0,0008bb3e,00032300,00084382,000164dc,000515ee
18950,18950,0,0008bb3e,00032300,00084382,000164dc,000515ee
18951,18951,0,0008bb3e,00032300,00084382,000164dc,000515ee
18952,18952,0,0008bb3e,00032300,00084382,000164dc,000515ee
18953,18953,0,0008bb3e,00032300,00084382,000164dc,000515ee
18954,18954,0,0008bb3e,00032300,00084382,000164dc,000515ee
18955,18955,0,0008bb3e,00032300,00084382,000164dc,000515ee
18956,18956,0,0008bb3e,00032300,00084382,000164dc,000515ee
18957,18957,0,0008bb3e,00032300,00084382,000164dc,000515ee
18958,18958,0,0008bb3e,00032300,00084382,000164dc,000515ee
18959,18959,0,0008bb3e,00032300,00084382,000164dc,000515ee
18960,18960,0,0008bb3e,00032300,00084382,000164dc,000515ee
18961,18961,0,0008bb3e,00032300,00084382,000164dc,000515ee
18962,18962,0,0008bb3e,00032300,00084382,000164dc,000515ee
18963,18963,0,0008bb3e,00032300,00084382,000164dc,000515ee
18964,18964,0,0008bb3e,00032300,00084382,000164dc,000515ee
18965,18965,0,0008bb3e,00032300,00084382,000164dc,000515ee
18966,18966,0,0008bb3e,00032300,00084382,000164dc,000515ee
18967,18967,0,0008bb3e,00032300,00084382,000164dc,000515ee
18968,18968,0,0008bb3e,00032300,00084382,000164dc,000515ee
18969,18969,0,0008bb3e,00032300,00084382,000164dc,000515ee
18970,18970,0,0008bb3e,00032300,00084382,000164dc,000515ee
18971,18971,0,0008bb3e,00032300,00084382,000164dc,000515ee
18972,18972,0,0008bb3e,00032300,00084382,000164dc,000515ee
18973,18973,0,0008bb3e,00032300,00084382,000164dc,000515ee
18974,18974,0,0008bb3e,00032300,00084382,000164dc,000515ee
18975,18975,0,0008bb3e,00032300,00084382,000164dc,000515ee
18976,18976,0,0008bb3e,00032300,00084382,000164dc,000515ee
18977,18977,0,0008bb3e,00032300,00084382,000164dc,000515ee
18978,18978,0,0008bb3e,00032300,00084382,000164dc,000515ee
18979,18979,0,0008bb3e,00032300,00084382,000164dc,000515ee
18980,18980,0,0008bb3e,00032300,00084382,000164dc,000515ee
18981,18981,0,0008bb3e,00032300,00084382,000164dc,000515ee
18982,18982,0,0008bb3e,00032300,00084382,000164dc,000515ee
18983,18983,0,0008bb3e,00032300,00084382,000164dc,000515ee
18984,18984,0,0008bb3e,00032300,00084382,000164dc,000515ee
18985,18985,0,0008bb3e,00032300,00084382,000164dc,000515ee
18986,18986,0,0008bb3e,00032300,00084382,000164dc,000515ee
18987,18987,0,0008bb3e,00032300,00084382,000164dc,000515ee
18988,18988,0,0008bb3e,00032300,00084382,000164dc,000515ee
18989,18989,0,0008bb3e,00032300,00084382,000164dc,000515ee
18990,18990,0,0008bb3e,00032300,00084382,000164dc,000515ee
18991,18991,0,0008bb3e,00032300,00084382,000164dc,000515ee
18992,18992,0,0008bb3e,00032300,00084382,000164dc,000515ee
18993,18993,0,0008bb3e,00032300,00084382,000164dc,000515ee
18994,18994,0,0008bb3e,00032300,00084382,000164dc,000515ee
18995,18995,0,0008bb3e,00032300,00084382,000164dc,000515ee
18996,18996,0,0008bb3e,00032300,00084382,000164dc,000515ee
18997,18997,0,0008bb3e,00032300,00084382,000164dc,000515ee
18998,18998,0,0008bb3e,00032300,00084382,000164dc,000515ee
18999,18999,0,0008bb3e,00032300,00084382,000164dc,000515ee
19000,19000,0,0008bb3e,00032300,00084382,000164dc,000515ee
19001,19001,0,0008bb3e,00032300,00084382,000164dc,000515ee
19002,19002,0,0008bb3e,00032300,00084382,000164dc,000515ee
19003,19003,0,0008bb3e,00032300,00084382,000164dc,000515ee
19004,19004,0,0008bb3e,00032300,00084382,000164dc,000515ee
19005,19005,0,0008bb3e,00032300,00084382,000164dc,000515ee
19006,19006,0,0008bb3e,00032300,00084382,000164dc,000515ee
19007,19007,0,0008bb3e,00032300,00084382,000164dc,000515ee
19008,19008,0,0008bb3e,00032300,00084382,000164dc,000515ee
19009,19009,0,0008bb3e,00032300,00084382,000164dc,000515ee
19010,19010,0,0008bb3e,00032300,00084382,000164dc,000515ee
19011,19011,0,0008bb3e,00032300,00084382,000164dc,000515ee
19012,19012,0,0008bb3e,00032300,00084382,000164dc,000515ee
19013,19013,0,0008bb3e,00032300,00084382,000164dc,000515ee
19014,19014,0,0008bb3e,00032300,00084382,000164dc,000515ee
19015,19015,0,0008bb3e,00032300,00084382,000164dc,000515ee
19016,19016,0,0008bb3e,00032300,00084382,000164dc,000515ee
19017,19017,0,0008bb3e,00032300,00084382,000164dc,000515ee
19018,19018,0,0008bb3e,00032300,00084382,000164dc,000515ee
19019,19019,0,0008bb3e,00032300,00084382,000164dc,000515ee
19020,19020,0,0008bb3e,00032300,00084382,000164dc,000515ee
19021,19021,0,0008bb3e,00032300,00084382,000164dc,000515ee
19022,19022,0,0008bb3e,00032300,00084382,000164dc,000515ee
19023,19023,0,0008bb3e,00032300,00084382,000164dc,000515ee
19024,19024,0,0008bb3e,00032300,00084382,000164dc,000515ee
19025,19025,0,0008bb3e,00032300,00084382,000164dc,000515ee
19026,19026,0,0008bb3e,00032300,00084382,000164dc,000515ee
19027,19027,0,0008bb3e,00032300,00084382,000164dc,000515ee
19028,19028,0,0008bb3e,00032300,00084382,000164dc,000515ee
19029,19029,0,0008bb3e,00032300,00084382,000164dc,000515ee
19030,19030,0,0008bb3e,00032300,00084382,000164dc,000515ee
19031,19031,0,0008bb3e,00032300,00084382,000164dc,000515ee
19032,19032,0,0008bb3e,00032300,00084382,000164dc,000515ee
19033,19033,0,0008bb3e,00032300,00084382,000164dc,000515ee
19034,19034,0,0008bb3e,00032300,00084382,000164dc,000515ee
19035,19035,0,0008bb3e,00032300,00084382,000164dc,000515ee
19036,19036,0,0008bb3e,00032300,00084382,000164dc,000515ee
19037,19037,0,0008bb3e,00032300,00084382,000164dc,000515ee
19038,19038,0,0008bb3e,00032300,00084382,000164dc,000515ee
19039,19039,0,0008bb3e,00032300,00084382,000164dc,000515ee
19040,19040,0,0008bb3e,00032300,00084382,000164dc,000515ee
19041,19041,0,0008bb3e,00032300,00084382,000164dc,000515ee
19042,19042,0,0008bb3e,00032300,00084382,000164dc,000515ee
19043,19043,0,0008bb3e,00032300,00084382,000164dc,000515ee
19044,19044,0,0008bb3e,00032300,00084382,000164dc,000515ee
19045,19045,0,0008bb3e,00032300,00084382,000164dc,000515ee
19046,19046,0,0008bb3e,00032300,00084382,000164dc,000515ee
19047,19047,0,0008bb3e,00032300,00084382,000164dc,000515ee
19048,19048,0,0008bb3e,00032300,00084382,000164dc,000515ee
19049,19049,0,0008bb3e,00032300,00084382,000164dc,000515ee
19050,19050,0,0008bb3e,00032300,00084382,000164dc,000515ee
19051,19051,0,0008bb3e,00032300,00084382,000164dc,000515ee
19052,19052,0,0008bb3e,00032300,00084382,000164dc,000515ee
19053,19053,0,0008bb3e,00032300,00084382,000164dc,000515ee
19054,19054,0,0008bb3e,00032300,00084382,000164dc,000515ee
19055,19055,0,0008bb3e,00032300,00084382,000164dc,000515ee
19056,19056,0,0008bb3e,00032300,00084382,000164dc,000515ee
19057,19057,0,0008bb3e,00032300,00084382,000164dc,000515ee
19058,19058,0,0008bb3e,00032300,00084382,000164dc,000515ee
19059,19059,0,0008bb3e,00032300,00084382,000164dc,000515ee
19060,19060,0,0008bb3e,00032300,00084382,000164dc,000515ee
19061,19061,0,0008bb3e,00032300,00084382,000164dc,000515ee
